Month,Day,Hour,Time (Hours),Loading (W) (Extraction)
4,11,2,2401,3600
4,11,3,2402,3600
4,11,4,2403,3600
4,11,5,2404,3600
4,11,6,2405,3600
4,11,7,2406,3600
4,11,8,2407,3600
4,11,9,2408,3600
4,11,10,2409,3600
4,11,11,2410,3600
4,11,12,2411,3600
4,11,13,2412,3600
4,11,14,2413,3600
4,11,15,2414,3600
4,11,16,2415,3600
4,11,17,2416,3600
4,11,18,2417,3600
4,11,19,2418,3600
4,11,20,2419,3600
4,11,21,2420,3600
4,11,22,2421,3600
4,11,23,2422,3600
4,11,24,2423,3600
4,12,1,2424,3600
4,12,2,2425,3600
4,12,3,2426,3600
4,12,4,2427,3600
4,12,5,2428,3600
4,12,6,2429,3600
4,12,7,2430,3600
4,12,8,2431,3600
4,12,9,2432,3600
4,12,10,2433,3600
4,12,11,2434,3600
4,12,12,2435,3600
4,12,13,2436,3600
4,12,14,2437,3600
4,12,15,2438,3600
4,12,16,2439,3600
4,12,17,2440,3600
4,12,18,2441,3600
4,12,19,2442,3600
4,12,20,2443,3600
4,12,21,2444,3600
4,12,22,2445,3600
4,12,23,2446,3600
4,12,24,2447,3600
4,13,1,2448,3600
4,13,2,2449,3600
4,13,3,2450,3600
4,13,4,2451,3600
4,13,5,2452,3600
4,13,6,2453,3600
4,13,7,2454,3600
4,13,8,2455,3600
4,13,9,2456,3600
4,13,10,2457,3600
4,13,11,2458,3600
4,13,12,2459,3600
4,13,13,2460,3600
4,13,14,2461,3600
4,13,15,2462,3600
4,13,16,2463,3600
4,13,17,2464,3600
4,13,18,2465,3600
4,13,19,2466,3600
4,13,20,2467,3600
4,13,21,2468,3600
4,13,22,2469,3600
4,13,23,2470,3600
4,13,24,2471,3600
4,14,1,2472,3600
4,14,2,2473,3600
4,14,3,2474,3600
4,14,4,2475,3600
4,14,5,2476,3600
4,14,6,2477,3600
4,14,7,2478,3600
4,14,8,2479,3600
4,14,9,2480,3600
4,14,10,2481,3600
4,14,11,2482,3600
4,14,12,2483,3600
4,14,13,2484,3600
4,14,14,2485,3600
4,14,15,2486,3600
4,14,16,2487,3600
4,14,17,2488,3600
4,14,18,2489,3600
4,14,19,2490,3600
4,14,20,2491,3600
4,14,21,2492,3600
4,14,22,2493,3600
4,14,23,2494,3600
4,14,24,2495,3600
4,15,1,2496,3600
4,15,2,2497,3600
4,15,3,2498,3600
4,15,4,2499,3600
4,15,5,2500,3600
4,15,6,2501,3600
4,15,7,2502,3600
4,15,8,2503,3600
4,15,9,2504,3600
4,15,10,2505,3600
4,15,11,2506,3600
4,15,12,2507,3600
4,15,13,2508,3600
4,15,14,2509,3600
4,15,15,2510,3600
4,15,16,2511,3600
4,15,17,2512,3600
4,15,18,2513,3600
4,15,19,2514,3600
4,15,20,2515,3600
4,15,21,2516,3600
4,15,22,2517,3600
4,15,23,2518,3600
4,15,24,2519,3600
4,16,1,2520,3600
4,16,2,2521,3600
4,16,3,2522,3600
4,16,4,2523,3600
4,16,5,2524,3600
4,16,6,2525,3600
4,16,7,2526,3600
4,16,8,2527,3600
4,16,9,2528,3600
4,16,10,2529,3600
4,16,11,2530,3600
4,16,12,2531,3600
4,16,13,2532,3600
4,16,14,2533,3600
4,16,15,2534,3600
4,16,16,2535,3600
4,16,17,2536,3600
4,16,18,2537,3600
4,16,19,2538,3600
4,16,20,2539,3600
4,16,21,2540,3600
4,16,22,2541,3600
4,16,23,2542,3600
4,16,24,2543,3600
4,17,1,2544,3600
4,17,2,2545,3600
4,17,3,2546,3600
4,17,4,2547,3600
4,17,5,2548,3600
4,17,6,2549,3600
4,17,7,2550,3600
4,17,8,2551,3600
4,17,9,2552,3600
4,17,10,2553,3600
4,17,11,2554,3600
4,17,12,2555,3600
4,17,13,2556,3600
4,17,14,2557,3600
4,17,15,2558,3600
4,17,16,2559,3600
4,17,17,2560,3600
4,17,18,2561,3600
4,17,19,2562,3600
4,17,20,2563,3600
4,17,21,2564,3600
4,17,22,2565,3600
4,17,23,2566,3600
4,17,24,2567,3600
4,18,1,2568,3600
4,18,2,2569,3600
4,18,3,2570,3600
4,18,4,2571,3600
4,18,5,2572,3600
4,18,6,2573,3600
4,18,7,2574,3600
4,18,8,2575,3600
4,18,9,2576,3600
4,18,10,2577,3600
4,18,11,2578,3600
4,18,12,2579,3600
4,18,13,2580,3600
4,18,14,2581,3600
4,18,15,2582,3600
4,18,16,2583,3600
4,18,17,2584,3600
4,18,18,2585,3600
4,18,19,2586,3600
4,18,20,2587,3600
4,18,21,2588,3600
4,18,22,2589,3600
4,18,23,2590,3600
4,18,24,2591,3600
4,19,1,2592,3600
4,19,2,2593,3600
4,19,3,2594,3600
4,19,4,2595,3600
4,19,5,2596,3600
4,19,6,2597,3600
4,19,7,2598,3600
4,19,8,2599,3600
4,19,9,2600,3600
4,19,10,2601,3600
4,19,11,2602,3600
4,19,12,2603,3600
4,19,13,2604,3600
4,19,14,2605,3600
4,19,15,2606,3600
4,19,16,2607,3600
4,19,17,2608,3600
4,19,18,2609,3600
4,19,19,2610,3600
4,19,20,2611,3600
4,19,21,2612,3600
4,19,22,2613,3600
4,19,23,2614,3600
4,19,24,2615,3600
4,20,1,2616,3600
4,20,2,2617,3600
4,20,3,2618,3600
4,20,4,2619,3600
4,20,5,2620,3600
4,20,6,2621,3600
4,20,7,2622,3600
4,20,8,2623,3600
4,20,9,2624,3600
4,20,10,2625,3600
4,20,11,2626,3600
4,20,12,2627,3600
4,20,13,2628,3600
4,20,14,2629,3600
4,20,15,2630,3600
4,20,16,2631,3600
4,20,17,2632,3600
4,20,18,2633,3600
4,20,19,2634,3600
4,20,20,2635,3600
4,20,21,2636,3600
4,20,22,2637,3600
4,20,23,2638,3600
4,20,24,2639,3600
4,21,1,2640,3600
4,21,2,2641,3600
4,21,3,2642,3600
4,21,4,2643,3600
4,21,5,2644,3600
4,21,6,2645,3600
4,21,7,2646,3600
4,21,8,2647,3600
4,21,9,2648,3600
4,21,10,2649,3600
4,21,11,2650,3600
4,21,12,2651,3600
4,21,13,2652,3600
4,21,14,2653,3600
4,21,15,2654,3600
4,21,16,2655,3600
4,21,17,2656,3600
4,21,18,2657,3600
4,21,19,2658,3600
4,21,20,2659,3600
4,21,21,2660,3600
4,21,22,2661,3600
4,21,23,2662,3600
4,21,24,2663,3600
4,22,1,2664,3600
4,22,2,2665,3600
4,22,3,2666,3600
4,22,4,2667,3600
4,22,5,2668,3600
4,22,6,2669,3600
4,22,7,2670,3600
4,22,8,2671,3600
4,22,9,2672,3600
4,22,10,2673,3600
4,22,11,2674,3600
4,22,12,2675,3600
4,22,13,2676,3600
4,22,14,2677,3600
4,22,15,2678,3600
4,22,16,2679,3600
4,22,17,2680,3600
4,22,18,2681,3600
4,22,19,2682,3600
4,22,20,2683,3600
4,22,21,2684,3600
4,22,22,2685,3600
4,22,23,2686,3600
4,22,24,2687,3600
4,23,1,2688,3600
4,23,2,2689,3600
4,23,3,2690,3600
4,23,4,2691,3600
4,23,5,2692,3600
4,23,6,2693,3600
4,23,7,2694,3600
4,23,8,2695,3600
4,23,9,2696,3600
4,23,10,2697,3600
4,23,11,2698,3600
4,23,12,2699,3600
4,23,13,2700,3600
4,23,14,2701,3600
4,23,15,2702,3600
4,23,16,2703,3600
4,23,17,2704,3600
4,23,18,2705,3600
4,23,19,2706,3600
4,23,20,2707,3600
4,23,21,2708,3600
4,23,22,2709,3600
4,23,23,2710,3600
4,23,24,2711,3600
4,24,1,2712,3600
4,24,2,2713,3600
4,24,3,2714,3600
4,24,4,2715,3600
4,24,5,2716,3600
4,24,6,2717,3600
4,24,7,2718,3600
4,24,8,2719,3600
4,24,9,2720,3600
4,24,10,2721,3600
4,24,11,2722,3600
4,24,12,2723,3600
4,24,13,2724,3600
4,24,14,2725,3600
4,24,15,2726,3600
4,24,16,2727,3600
4,24,17,2728,3600
4,24,18,2729,3600
4,24,19,2730,3600
4,24,20,2731,3600
4,24,21,2732,3600
4,24,22,2733,3600
4,24,23,2734,3600
4,24,24,2735,3600
4,25,1,2736,3600
4,25,2,2737,3600
4,25,3,2738,3600
4,25,4,2739,3600
4,25,5,2740,3600
4,25,6,2741,3600
4,25,7,2742,3600
4,25,8,2743,3600
4,25,9,2744,3600
4,25,10,2745,3600
4,25,11,2746,3600
4,25,12,2747,3600
4,25,13,2748,3600
4,25,14,2749,3600
4,25,15,2750,3600
4,25,16,2751,3600
4,25,17,2752,3600
4,25,18,2753,3600
4,25,19,2754,3600
4,25,20,2755,3600
4,25,21,2756,3600
4,25,22,2757,3600
4,25,23,2758,3600
4,25,24,2759,3600
4,26,1,2760,3600
4,26,2,2761,3600
4,26,3,2762,3600
4,26,4,2763,3600
4,26,5,2764,3600
4,26,6,2765,3600
4,26,7,2766,3600
4,26,8,2767,3600
4,26,9,2768,3600
4,26,10,2769,3600
4,26,11,2770,3600
4,26,12,2771,3600
4,26,13,2772,3600
4,26,14,2773,3600
4,26,15,2774,3600
4,26,16,2775,3600
4,26,17,2776,3600
4,26,18,2777,3600
4,26,19,2778,3600
4,26,20,2779,3600
4,26,21,2780,3600
4,26,22,2781,3600
4,26,23,2782,3600
4,26,24,2783,3600
4,27,1,2784,3600
4,27,2,2785,3600
4,27,3,2786,3600
4,27,4,2787,3600
4,27,5,2788,3600
4,27,6,2789,3600
4,27,7,2790,3600
4,27,8,2791,3600
4,27,9,2792,3600
4,27,10,2793,3600
4,27,11,2794,3600
4,27,12,2795,3600
4,27,13,2796,3600
4,27,14,2797,3600
4,27,15,2798,3600
4,27,16,2799,3600
4,27,17,2800,3600
4,27,18,2801,3600
4,27,19,2802,3600
4,27,20,2803,3600
4,27,21,2804,3600
4,27,22,2805,3600
4,27,23,2806,3600
4,27,24,2807,3600
4,28,1,2808,3600
4,28,2,2809,3600
4,28,3,2810,3600
4,28,4,2811,3600
4,28,5,2812,3600
4,28,6,2813,3600
4,28,7,2814,3600
4,28,8,2815,3600
4,28,9,2816,3600
4,28,10,2817,3600
4,28,11,2818,3600
4,28,12,2819,3600
4,28,13,2820,3600
4,28,14,2821,3600
4,28,15,2822,3600
4,28,16,2823,3600
4,28,17,2824,3600
4,28,18,2825,3600
4,28,19,2826,3600
4,28,20,2827,3600
4,28,21,2828,3600
4,28,22,2829,3600
4,28,23,2830,3600
4,28,24,2831,3600
4,29,1,2832,3600
4,29,2,2833,3600
4,29,3,2834,3600
4,29,4,2835,3600
4,29,5,2836,3600
4,29,6,2837,3600
4,29,7,2838,3600
4,29,8,2839,3600
4,29,9,2840,3600
4,29,10,2841,3600
4,29,11,2842,3600
4,29,12,2843,3600
4,29,13,2844,3600
4,29,14,2845,3600
4,29,15,2846,3600
4,29,16,2847,3600
4,29,17,2848,3600
4,29,18,2849,3600
4,29,19,2850,3600
4,29,20,2851,3600
4,29,21,2852,3600
4,29,22,2853,3600
4,29,23,2854,3600
4,29,24,2855,3600
4,30,1,2856,3600
4,30,2,2857,3600
4,30,3,2858,3600
4,30,4,2859,3600
4,30,5,2860,3600
4,30,6,2861,3600
4,30,7,2862,3600
4,30,8,2863,3600
4,30,9,2864,3600
4,30,10,2865,3600
4,30,11,2866,3600
4,30,12,2867,3600
4,30,13,2868,3600
4,30,14,2869,3600
4,30,15,2870,3600
4,30,16,2871,3600
4,30,17,2872,3600
4,30,18,2873,3600
4,30,19,2874,3600
4,30,20,2875,3600
4,30,21,2876,3600
4,30,22,2877,3600
4,30,23,2878,3600
4,30,24,2879,3600
5,1,1,2880,3600
5,1,2,2881,3600
5,1,3,2882,3600
5,1,4,2883,3600
5,1,5,2884,3600
5,1,6,2885,3600
5,1,7,2886,3600
5,1,8,2887,3600
5,1,9,2888,3600
5,1,10,2889,3600
5,1,11,2890,3600
5,1,12,2891,3600
5,1,13,2892,3600
5,1,14,2893,3600
5,1,15,2894,3600
5,1,16,2895,3600
5,1,17,2896,3600
5,1,18,2897,3600
5,1,19,2898,3600
5,1,20,2899,3600
5,1,21,2900,3600
5,1,22,2901,3600
5,1,23,2902,3600
5,1,24,2903,3600
5,2,1,2904,3600
5,2,2,2905,3600
5,2,3,2906,3600
5,2,4,2907,3600
5,2,5,2908,3600
5,2,6,2909,3600
5,2,7,2910,3600
5,2,8,2911,3600
5,2,9,2912,3600
5,2,10,2913,3600
5,2,11,2914,3600
5,2,12,2915,3600
5,2,13,2916,3600
5,2,14,2917,3600
5,2,15,2918,3600
5,2,16,2919,3600
5,2,17,2920,3600
5,2,18,2921,3600
5,2,19,2922,3600
5,2,20,2923,3600
5,2,21,2924,3600
5,2,22,2925,3600
5,2,23,2926,3600
5,2,24,2927,3600
5,3,1,2928,3600
5,3,2,2929,3600
5,3,3,2930,3600
5,3,4,2931,3600
5,3,5,2932,3600
5,3,6,2933,3600
5,3,7,2934,3600
5,3,8,2935,3600
5,3,9,2936,3600
5,3,10,2937,3600
5,3,11,2938,3600
5,3,12,2939,3600
5,3,13,2940,3600
5,3,14,2941,3600
5,3,15,2942,3600
5,3,16,2943,3600
5,3,17,2944,3600
5,3,18,2945,3600
5,3,19,2946,3600
5,3,20,2947,3600
5,3,21,2948,3600
5,3,22,2949,3600
5,3,23,2950,3600
5,3,24,2951,3600
5,4,1,2952,3600
5,4,2,2953,3600
5,4,3,2954,3600
5,4,4,2955,3600
5,4,5,2956,3600
5,4,6,2957,3600
5,4,7,2958,3600
5,4,8,2959,3600
5,4,9,2960,3600
5,4,10,2961,3600
5,4,11,2962,3600
5,4,12,2963,3600
5,4,13,2964,3600
5,4,14,2965,3600
5,4,15,2966,3600
5,4,16,2967,3600
5,4,17,2968,3600
5,4,18,2969,3600
5,4,19,2970,3600
5,4,20,2971,3600
5,4,21,2972,3600
5,4,22,2973,3600
5,4,23,2974,3600
5,4,24,2975,3600
5,5,1,2976,3600
5,5,2,2977,3600
5,5,3,2978,3600
5,5,4,2979,3600
5,5,5,2980,3600
5,5,6,2981,3600
5,5,7,2982,3600
5,5,8,2983,3600
5,5,9,2984,3600
5,5,10,2985,3600
5,5,11,2986,3600
5,5,12,2987,3600
5,5,13,2988,3600
5,5,14,2989,3600
5,5,15,2990,3600
5,5,16,2991,3600
5,5,17,2992,3600
5,5,18,2993,3600
5,5,19,2994,3600
5,5,20,2995,3600
5,5,21,2996,3600
5,5,22,2997,3600
5,5,23,2998,3600
5,5,24,2999,3600
5,6,1,3000,3600
5,6,2,3001,3600
5,6,3,3002,3600
5,6,4,3003,3600
5,6,5,3004,3600
5,6,6,3005,3600
5,6,7,3006,3600
5,6,8,3007,3600
5,6,9,3008,3600
5,6,10,3009,3600
5,6,11,3010,3600
5,6,12,3011,3600
5,6,13,3012,3600
5,6,14,3013,3600
5,6,15,3014,3600
5,6,16,3015,3600
5,6,17,3016,3600
5,6,18,3017,3600
5,6,19,3018,3600
5,6,20,3019,3600
5,6,21,3020,3600
5,6,22,3021,3600
5,6,23,3022,3600
5,6,24,3023,3600
5,7,1,3024,3600
5,7,2,3025,3600
5,7,3,3026,3600
5,7,4,3027,3600
5,7,5,3028,3600
5,7,6,3029,3600
5,7,7,3030,3600
5,7,8,3031,3600
5,7,9,3032,3600
5,7,10,3033,3600
5,7,11,3034,3600
5,7,12,3035,3600
5,7,13,3036,3600
5,7,14,3037,3600
5,7,15,3038,3600
5,7,16,3039,3600
5,7,17,3040,3600
5,7,18,3041,3600
5,7,19,3042,3600
5,7,20,3043,3600
5,7,21,3044,3600
5,7,22,3045,3600
5,7,23,3046,3600
5,7,24,3047,3600
5,8,1,3048,3600
5,8,2,3049,3600
5,8,3,3050,3600
5,8,4,3051,3600
5,8,5,3052,3600
5,8,6,3053,3600
5,8,7,3054,3600
5,8,8,3055,3600
5,8,9,3056,3600
5,8,10,3057,3600
5,8,11,3058,3600
5,8,12,3059,3600
5,8,13,3060,3600
5,8,14,3061,3600
5,8,15,3062,3600
5,8,16,3063,3600
5,8,17,3064,3600
5,8,18,3065,3600
5,8,19,3066,3600
5,8,20,3067,3600
5,8,21,3068,3600
5,8,22,3069,3600
5,8,23,3070,3600
5,8,24,3071,3600
5,9,1,3072,3600
5,9,2,3073,3600
5,9,3,3074,3600
5,9,4,3075,3600
5,9,5,3076,3600
5,9,6,3077,3600
5,9,7,3078,3600
5,9,8,3079,3600
5,9,9,3080,3600
5,9,10,3081,3600
5,9,11,3082,3600
5,9,12,3083,3600
5,9,13,3084,3600
5,9,14,3085,3600
5,9,15,3086,3600
5,9,16,3087,3600
5,9,17,3088,3600
5,9,18,3089,3600
5,9,19,3090,3600
5,9,20,3091,3600
5,9,21,3092,3600
5,9,22,3093,3600
5,9,23,3094,3600
5,9,24,3095,3600
5,10,1,3096,3600
5,10,2,3097,3600
5,10,3,3098,3600
5,10,4,3099,3600
5,10,5,3100,3600
5,10,6,3101,3600
5,10,7,3102,3600
5,10,8,3103,3600
5,10,9,3104,3600
5,10,10,3105,3600
5,10,11,3106,3600
5,10,12,3107,3600
5,10,13,3108,3600
5,10,14,3109,3600
5,10,15,3110,3600
5,10,16,3111,3600
5,10,17,3112,3600
5,10,18,3113,3600
5,10,19,3114,3600
5,10,20,3115,3600
5,10,21,3116,3600
5,10,22,3117,3600
5,10,23,3118,3600
5,10,24,3119,3600
5,11,1,3120,3600
5,11,2,3121,3600
5,11,3,3122,3600
5,11,4,3123,3600
5,11,5,3124,3600
5,11,6,3125,3600
5,11,7,3126,3600
5,11,8,3127,3600
5,11,9,3128,3600
5,11,10,3129,3600
5,11,11,3130,3600
5,11,12,3131,3600
5,11,13,3132,3600
5,11,14,3133,3600
5,11,15,3134,3600
5,11,16,3135,3600
5,11,17,3136,3600
5,11,18,3137,3600
5,11,19,3138,3600
5,11,20,3139,3600
5,11,21,3140,3600
5,11,22,3141,3600
5,11,23,3142,3600
5,11,24,3143,3600
5,12,1,3144,3600
5,12,2,3145,3600
5,12,3,3146,3600
5,12,4,3147,3600
5,12,5,3148,3600
5,12,6,3149,3600
5,12,7,3150,3600
5,12,8,3151,3600
5,12,9,3152,3600
5,12,10,3153,3600
5,12,11,3154,3600
5,12,12,3155,3600
5,12,13,3156,3600
5,12,14,3157,3600
5,12,15,3158,3600
5,12,16,3159,3600
5,12,17,3160,3600
5,12,18,3161,3600
5,12,19,3162,3600
5,12,20,3163,3600
5,12,21,3164,3600
5,12,22,3165,3600
5,12,23,3166,3600
5,12,24,3167,3600
5,13,1,3168,3600
5,13,2,3169,3600
5,13,3,3170,3600
5,13,4,3171,3600
5,13,5,3172,3600
5,13,6,3173,3600
5,13,7,3174,3600
5,13,8,3175,3600
5,13,9,3176,3600
5,13,10,3177,3600
5,13,11,3178,3600
5,13,12,3179,3600
5,13,13,3180,3600
5,13,14,3181,3600
5,13,15,3182,3600
5,13,16,3183,3600
5,13,17,3184,3600
5,13,18,3185,3600
5,13,19,3186,3600
5,13,20,3187,3600
5,13,21,3188,3600
5,13,22,3189,3600
5,13,23,3190,3600
5,13,24,3191,3600
5,14,1,3192,3600
5,14,2,3193,3600
5,14,3,3194,3600
5,14,4,3195,3600
5,14,5,3196,3600
5,14,6,3197,3600
5,14,7,3198,3600
5,14,8,3199,3600
5,14,9,3200,3600
5,14,10,3201,3600
5,14,11,3202,3600
5,14,12,3203,3600
5,14,13,3204,3600
5,14,14,3205,3600
5,14,15,3206,3600
5,14,16,3207,3600
5,14,17,3208,3600
5,14,18,3209,3600
5,14,19,3210,3600
5,14,20,3211,3600
5,14,21,3212,3600
5,14,22,3213,3600
5,14,23,3214,3600
5,14,24,3215,3600
5,15,1,3216,3600
5,15,2,3217,3600
5,15,3,3218,3600
5,15,4,3219,3600
5,15,5,3220,3600
5,15,6,3221,3600
5,15,7,3222,3600
5,15,8,3223,3600
5,15,9,3224,3600
5,15,10,3225,3600
5,15,11,3226,3600
5,15,12,3227,3600
5,15,13,3228,3600
5,15,14,3229,3600
5,15,15,3230,3600
5,15,16,3231,3600
5,15,17,3232,3600
5,15,18,3233,3600
5,15,19,3234,3600
5,15,20,3235,3600
5,15,21,3236,3600
5,15,22,3237,3600
5,15,23,3238,3600
5,15,24,3239,3600
5,16,1,3240,3600
5,16,2,3241,3600
5,16,3,3242,3600
5,16,4,3243,3600
5,16,5,3244,3600
5,16,6,3245,3600
5,16,7,3246,3600
5,16,8,3247,3600
5,16,9,3248,3600
5,16,10,3249,3600
5,16,11,3250,3600
5,16,12,3251,3600
5,16,13,3252,3600
5,16,14,3253,3600
5,16,15,3254,3600
5,16,16,3255,3600
5,16,17,3256,3600
5,16,18,3257,3600
5,16,19,3258,3600
5,16,20,3259,3600
5,16,21,3260,3600
5,16,22,3261,3600
5,16,23,3262,3600
5,16,24,3263,3600
5,17,1,3264,3600
5,17,2,3265,3600
5,17,3,3266,3600
5,17,4,3267,3600
5,17,5,3268,3600
5,17,6,3269,3600
5,17,7,3270,3600
5,17,8,3271,3600
5,17,9,3272,3600
5,17,10,3273,3600
5,17,11,3274,3600
5,17,12,3275,3600
5,17,13,3276,3600
5,17,14,3277,3600
5,17,15,3278,3600
5,17,16,3279,3600
5,17,17,3280,3600
5,17,18,3281,3600
5,17,19,3282,3600
5,17,20,3283,3600
5,17,21,3284,3600
5,17,22,3285,3600
5,17,23,3286,3600
5,17,24,3287,3600
5,18,1,3288,3600
5,18,2,3289,3600
5,18,3,3290,3600
5,18,4,3291,3600
5,18,5,3292,3600
5,18,6,3293,3600
5,18,7,3294,3600
5,18,8,3295,3600
5,18,9,3296,3600
5,18,10,3297,3600
5,18,11,3298,3600
5,18,12,3299,3600
5,18,13,3300,3600
5,18,14,3301,3600
5,18,15,3302,3600
5,18,16,3303,3600
5,18,17,3304,3600
5,18,18,3305,3600
5,18,19,3306,3600
5,18,20,3307,3600
5,18,21,3308,3600
5,18,22,3309,3600
5,18,23,3310,3600
5,18,24,3311,3600
5,19,1,3312,3600
5,19,2,3313,3600
5,19,3,3314,3600
5,19,4,3315,3600
5,19,5,3316,3600
5,19,6,3317,3600
5,19,7,3318,3600
5,19,8,3319,3600
5,19,9,3320,3600
5,19,10,3321,3600
5,19,11,3322,3600
5,19,12,3323,3600
5,19,13,3324,3600
5,19,14,3325,3600
5,19,15,3326,3600
5,19,16,3327,3600
5,19,17,3328,3600
5,19,18,3329,3600
5,19,19,3330,3600
5,19,20,3331,3600
5,19,21,3332,3600
5,19,22,3333,3600
5,19,23,3334,3600
5,19,24,3335,3600
5,20,1,3336,3600
5,20,2,3337,3600
5,20,3,3338,3600
5,20,4,3339,3600
5,20,5,3340,3600
5,20,6,3341,3600
5,20,7,3342,3600
5,20,8,3343,3600
5,20,9,3344,3600
5,20,10,3345,3600
5,20,11,3346,3600
5,20,12,3347,3600
5,20,13,3348,3600
5,20,14,3349,3600
5,20,15,3350,3600
5,20,16,3351,3600
5,20,17,3352,3600
5,20,18,3353,3600
5,20,19,3354,3600
5,20,20,3355,3600
5,20,21,3356,3600
5,20,22,3357,3600
5,20,23,3358,3600
5,20,24,3359,3600
5,21,1,3360,3600
5,21,2,3361,3600
5,21,3,3362,3600
5,21,4,3363,3600
5,21,5,3364,3600
5,21,6,3365,3600
5,21,7,3366,3600
5,21,8,3367,3600
5,21,9,3368,3600
5,21,10,3369,3600
5,21,11,3370,3600
5,21,12,3371,3600
5,21,13,3372,3600
5,21,14,3373,3600
5,21,15,3374,3600
5,21,16,3375,3600
5,21,17,3376,3600
5,21,18,3377,3600
5,21,19,3378,3600
5,21,20,3379,3600
5,21,21,3380,3600
5,21,22,3381,3600
5,21,23,3382,3600
5,21,24,3383,3600
5,22,1,3384,3600
5,22,2,3385,3600
5,22,3,3386,3600
5,22,4,3387,3600
5,22,5,3388,3600
5,22,6,3389,3600
5,22,7,3390,3600
5,22,8,3391,3600
5,22,9,3392,3600
5,22,10,3393,3600
5,22,11,3394,3600
5,22,12,3395,3600
5,22,13,3396,3600
5,22,14,3397,3600
5,22,15,3398,3600
5,22,16,3399,3600
5,22,17,3400,3600
5,22,18,3401,3600
5,22,19,3402,3600
5,22,20,3403,3600
5,22,21,3404,3600
5,22,22,3405,3600
5,22,23,3406,3600
5,22,24,3407,3600
5,23,1,3408,3600
5,23,2,3409,3600
5,23,3,3410,3600
5,23,4,3411,3600
5,23,5,3412,3600
5,23,6,3413,3600
5,23,7,3414,3600
5,23,8,3415,3600
5,23,9,3416,3600
5,23,10,3417,3600
5,23,11,3418,3600
5,23,12,3419,3600
5,23,13,3420,3600
5,23,14,3421,3600
5,23,15,3422,3600
5,23,16,3423,3600
5,23,17,3424,3600
5,23,18,3425,3600
5,23,19,3426,3600
5,23,20,3427,3600
5,23,21,3428,3600
5,23,22,3429,3600
5,23,23,3430,3600
5,23,24,3431,3600
5,24,1,3432,3600
5,24,2,3433,3600
5,24,3,3434,3600
5,24,4,3435,3600
5,24,5,3436,3600
5,24,6,3437,3600
5,24,7,3438,3600
5,24,8,3439,3600
5,24,9,3440,3600
5,24,10,3441,3600
5,24,11,3442,3600
5,24,12,3443,3600
5,24,13,3444,3600
5,24,14,3445,3600
5,24,15,3446,3600
5,24,16,3447,3600
5,24,17,3448,3600
5,24,18,3449,3600
5,24,19,3450,3600
5,24,20,3451,3600
5,24,21,3452,3600
5,24,22,3453,3600
5,24,23,3454,3600
5,24,24,3455,3600
5,25,1,3456,3600
5,25,2,3457,3600
5,25,3,3458,3600
5,25,4,3459,3600
5,25,5,3460,3600
5,25,6,3461,3600
5,25,7,3462,3600
5,25,8,3463,3600
5,25,9,3464,3600
5,25,10,3465,3600
5,25,11,3466,3600
5,25,12,3467,3600
5,25,13,3468,3600
5,25,14,3469,3600
5,25,15,3470,3600
5,25,16,3471,3600
5,25,17,3472,3600
5,25,18,3473,3600
5,25,19,3474,3600
5,25,20,3475,3600
5,25,21,3476,3600
5,25,22,3477,3600
5,25,23,3478,3600
5,25,24,3479,3600
5,26,1,3480,3600
5,26,2,3481,3600
5,26,3,3482,3600
5,26,4,3483,3600
5,26,5,3484,3600
5,26,6,3485,3600
5,26,7,3486,3600
5,26,8,3487,3600
5,26,9,3488,3600
5,26,10,3489,3600
5,26,11,3490,3600
5,26,12,3491,3600
5,26,13,3492,3600
5,26,14,3493,3600
5,26,15,3494,3600
5,26,16,3495,3600
5,26,17,3496,3600
5,26,18,3497,3600
5,26,19,3498,3600
5,26,20,3499,3600
5,26,21,3500,3600
5,26,22,3501,3600
5,26,23,3502,3600
5,26,24,3503,3600
5,27,1,3504,3600
5,27,2,3505,3600
5,27,3,3506,3600
5,27,4,3507,3600
5,27,5,3508,3600
5,27,6,3509,3600
5,27,7,3510,3600
5,27,8,3511,3600
5,27,9,3512,3600
5,27,10,3513,3600
5,27,11,3514,3600
5,27,12,3515,3600
5,27,13,3516,3600
5,27,14,3517,3600
5,27,15,3518,3600
5,27,16,3519,3600
5,27,17,3520,3600
5,27,18,3521,3600
5,27,19,3522,3600
5,27,20,3523,3600
5,27,21,3524,3600
5,27,22,3525,3600
5,27,23,3526,3600
5,27,24,3527,3600
5,28,1,3528,3600
5,28,2,3529,3600
5,28,3,3530,3600
5,28,4,3531,3600
5,28,5,3532,3600
5,28,6,3533,3600
5,28,7,3534,3600
5,28,8,3535,3600
5,28,9,3536,3600
5,28,10,3537,3600
5,28,11,3538,3600
5,28,12,3539,3600
5,28,13,3540,3600
5,28,14,3541,3600
5,28,15,3542,3600
5,28,16,3543,3600
5,28,17,3544,3600
5,28,18,3545,3600
5,28,19,3546,3600
5,28,20,3547,3600
5,28,21,3548,3600
5,28,22,3549,3600
5,28,23,3550,3600
5,28,24,3551,3600
5,29,1,3552,3600
5,29,2,3553,3600
5,29,3,3554,3600
5,29,4,3555,3600
5,29,5,3556,3600
5,29,6,3557,3600
5,29,7,3558,3600
5,29,8,3559,3600
5,29,9,3560,3600
5,29,10,3561,3600
5,29,11,3562,3600
5,29,12,3563,3600
5,29,13,3564,3600
