Hours,HPHtgLd_W,HPClgLd_W
710,0,0
711,0,0
712,0,0
713,0,0
714,1648.1,0
715,2874,0
716,3293.4,0
717,3768.9,0
718,3940.7,0
719,10370,0
720,12072.9,0
721,11909.8,0
722,13251.2,0
723,12538,0
724,14130.4,0
725,13397.4,0
726,14757.8,0
727,7256.9,0
728,5517.7,0
729,1615.3,0
730,637.7,0
731,182.3,0
732,18.7,0
733,286,0
734,0,0
735,0,0
736,0,0
737,0,0
738,1736.3,0
739,2973.2,0
740,3381.6,0
741,3851.8,0
742,3941.2,0
743,9245.8,0
744,9936.9,0
745,9050.9,0
746,9707,0
747,8247.2,0
748,8283.1,0
749,6657.2,0
750,6840.3,0
751,4151.1,0
752,3044.6,0
753,37.1,0
754,0,0
755,0,0
756,0,0
757,0,0
758,0,417.1
759,0,1320.3
760,0,1595.9
761,0,1477.9
762,0,0
763,0,0
764,0,0
765,0,0
766,0,0
767,0,0
768,0,0
769,7.7,0
770,88.4,0
771,192,0
772,273.2,0
773,345.8,0
774,392.2,0
775,42.9,0
776,0,0
777,0,0
778,0,0
779,0,100
780,0,392.7
781,0,225.1
782,0,1004.6
783,0,1271.7
784,0,1331
785,0,1038.1
786,0,4.4
787,0,0
788,0,0
789,0,0
790,0.2,0
791,2294.9,0
792,3489.4,0
793,4748.2,0
794,5395.8,0
795,6083,0
796,6365.2,0
797,7484.1,0
798,7452.9,0
799,2892.7,0
800,2270,0
801,0,0
802,0,0
803,0,0
804,0,0
805,0,0
806,0,0
807,0,0
808,0,0
809,0,0
810,503.3,0
811,1663.2,0
812,2050.7,0
813,2474.2,0
814,2681.5,0
815,8003.1,0
816,9331.5,0
817,9901.5,0
818,11321.5,0
819,10846.8,0
820,12061.8,0
821,11319.8,0
822,12502,0
823,5793.9,0
824,4764,0
825,3353.3,0
826,2814.7,0
827,2203.2,0
828,2092.2,0
829,2590.1,0
830,2667.3,0
831,3088.7,0
832,3460.3,0
833,3734.7,0
834,4719.2,0
835,11142.9,0
836,13273.5,0
837,13138.1,0
838,14844.9,0
839,14337.5,0
840,15877.8,0
841,15134.5,0
842,16157.8,0
843,14470.9,0
844,16228.9,0
845,15093.5,0
846,17043.5,0
847,15614.2,0
848,16679.2,0
849,12825.1,0
850,12042,0
851,11252.4,0
852,13965.3,0
853,13546.2,0
854,14234.2,0
855,13149.3,0
856,14368.8,0
857,12998.4,0
858,14709.8,0
859,14453.9,0
860,16363.6,0
861,14918.4,0
862,17008.5,0
863,15699.5,0
864,17922.8,0
865,16383.4,0
866,18664.2,0
867,17404.8,0
868,19714.6,0
869,18324.9,0
870,20281.6,0
871,10653.6,0
872,8014.5,0
873,2364.2,0
874,1501.5,0
875,1232.3,0
876,1133.3,0
877,1639.7,0
878,825.7,0
879,567.8,0
880,504.6,0
881,527,0
882,2308.6,0
883,4118.9,0
884,4832.8,0
885,5515.4,0
886,5930,0
887,14318.7,0
888,16993.7,0
889,16442,0
890,18799.8,0
891,17698.2,0
892,20001,0
893,18749.8,0
894,20988.7,0
895,10867.7,0
896,8381.6,0
897,2526.9,0
898,1553.5,0
899,1275.3,0
900,1220.4,0
901,1670,0
902,801,0
903,575.5,0
904,541.5,0
905,635.8,0
906,2480.9,0
907,3948.8,0
908,4526.2,0
909,5142,0
910,5428.4,0
911,12468,0
912,14566.4,0
913,13020.1,0
914,15108,0
915,14230.6,0
916,15451.6,0
917,14519.3,0
918,16577,0
919,8703.8,0
920,6382.2,0
921,1511.4,0
922,749.5,0
923,320.9,0
924,126.3,35.6
925,350.2,10
926,8,286.3
927,0,24.3
928,0,0
929,0,0
930,1282,0
931,2283.6,0
932,2722.7,0
933,3122.9,0
934,3369.8,0
935,9895.4,0
936,11851.9,0
937,12095.8,0
938,13815.1,0
939,13592.7,0
940,15223.1,0
941,13436,0
942,14944.9,0
943,7464.7,0
944,5484.2,0
945,1115.1,0
946,450.7,0
947,114.9,0
948,0,0
949,255.3,0
950,0,0
951,0,0
952,0,0
953,0,0
954,1229.5,0
955,2608.8,0
956,3051.6,0
957,3519.9,0
958,3814.2,0
959,10647,0
960,12920.9,0
961,13104.6,0
962,14911,0
963,14362.1,0
964,15751.8,0
965,14884.4,0
966,15808.9,0
967,7961.8,0
968,5475.8,0
969,948.4,0
970,234.3,0
971,0.6,0
972,0,0
973,0,154.3
974,0,1160.2
975,0,1359.1
976,0,1153.2
977,0,500.5
978,345.6,0
979,1133.3,0
980,1550.5,0
981,1962.3,0
982,2226.2,0
983,8081.6,0
984,9540,0
985,10442.6,0
986,12075.5,0
987,12174.8,0
988,13472.7,0
989,13387,0
990,15032.4,0
991,6771.5,0
992,4943.5,0
993,2234.2,0
994,1649,0
995,1462.5,0
996,1417.5,0
997,2098.7,0
998,2129.5,0
999,1996.3,0
1000,2312.5,0
1001,2949.9,0
1002,3938.8,0
1003,9830.1,0
1004,11579.8,0
1005,11507.6,0
1006,12635.4,0
1007,11834,0
1008,13071.2,0
1009,12270.7,0
1010,13474.7,0
1011,12414.4,0
1012,13574.1,0
1013,12143,0
1014,13406.2,0
1015,12316.7,0
1016,13612,0
1017,11605.8,0
1018,11464.2,0
1019,10834.7,0
1020,12512.7,0
1021,11645.6,0
1022,12645.1,0
1023,11561.1,0
1024,12966.2,0
1025,12559.4,0
1026,14257.3,0
1027,13932.9,0
1028,16437.5,0
1029,15234.3,0
1030,16097.2,0
1031,14737.7,0
1032,16898.1,0
1033,15483.9,0
1034,17553.3,0
1035,16193.1,0
1036,18032.2,0
1037,16486.9,0
1038,18254.1,0
1039,9626.8,0
1040,7203.7,0
1041,2082.4,0
1042,1153.3,0
1043,877.4,0
1044,729.5,0
1045,1157.3,0
1046,438.6,0
1047,292.8,0
1048,267.1,0
1049,362.2,0
1050,2486.7,0
1051,4114,0
1052,4683.9,0
1053,5309.9,0
1054,5660.7,0
1055,13439.1,0
1056,15532.2,0
1057,14647.2,0
1058,16788.9,0
1059,15779.7,0
1060,17854.5,0
1061,16626.8,0
1062,18579.8,0
1063,9787.6,0
1064,6704.1,0
1065,1684.7,0
1066,1055.9,0
1067,734.8,0
1068,488.5,0
1069,715.6,0
1070,183.7,731
1071,84.7,719
1072,2.4,12.4
1073,3.8,0
1074,1209.1,0
1075,2353.8,0
1076,2811.9,0
1077,3280.1,0
1078,3497,0
1079,9967.5,0
1080,11889.5,0
1081,11837.6,0
1082,13279.8,0
1083,12933.6,0
1084,14223.5,0
1085,13511.3,0
1086,14859,0
1087,7156.1,0
1088,5039.7,0
1089,861.8,0
1090,189.2,0
1091,2.6,0
1092,0,0
1093,0,0
1094,0,0
1095,0,0
1096,0,0
1097,0,0
1098,323.2,0
1099,1233.6,0
1100,1531.6,0
1101,1867.1,0
1102,2056,0
1103,5483.7,0
1104,6126.5,0
1105,6120.2,0
1106,7252.4,0
1107,7028.2,0
1108,8479.7,0
1109,8140.9,0
1110,9638.9,0
1111,4689.2,0
1112,3414.2,0
1113,123.4,0
1114,0,0
1115,0,0
1116,0,0
1117,0,0
1118,0,60.5
1119,0,571.3
1120,0,416.5
1121,0,54.6
1122,45.4,0
1123,686.4,0
1124,1030.6,0
1125,1569.3,0
1126,1992.6,0
1127,8090.7,0
1128,9198.5,0
1129,9470.7,0
1130,11432.5,0
1131,11601.8,0
1132,12931.9,0
1133,12791.9,0
1134,14471,0
1135,6759.3,0
1136,3972.5,0
1137,361.6,0
1138,0,0
1139,0,5.3
1140,0,1088.3
1141,0,1383.1
1142,0,1715.8
1143,0,1194.5
1144,0,1010.4
1145,0,633.9
1146,34.8,0
1147,420.2,0
1148,681.2,0
1149,982.2,0
1150,1159.8,0
1151,5058.7,0
1152,6681.7,0
1153,8204.6,0
1154,9564.8,0
1155,9654.3,0
1156,10704.3,0
1157,10191.9,0
1158,10818.5,0
1159,4532.4,0
1160,3832.7,0
1161,2009.6,0
1162,1066,0
1163,754.3,0
1164,796.4,0
1165,1225.8,0
1166,1002.6,0
1167,824.8,0
1168,883.3,0
1169,987.9,0
1170,1722.1,0
1171,6265.7,0
1172,7154.8,0
1173,7345.9,0
1174,8346.9,0
1175,8016,0
1176,8765.2,0
1177,8389.6,0
1178,9143.3,0
1179,8949.7,0
1180,9925.8,0
1181,9658.9,0
1182,10413,0
1183,9953.3,0
1184,10377.5,0
1185,9506.3,0
1186,9123.3,0
1187,7934.9,0
1188,8725.6,0
1189,8391.9,0
1190,9083,0
1191,8842,0
1192,9602.9,0
1193,9241,0
1194,9942.8,0
1195,9546.7,0
1196,9983.6,0
1197,9357.6,0
1198,9889.8,0
1199,9584.3,0
1200,10138.4,0
1201,9816.6,0
1202,10610.8,0
1203,10166.6,0
1204,10651.4,0
1205,10347.9,0
1206,10908.3,0
1207,10392.2,0
1208,10552,0
1209,9310.4,0
1210,8581.6,0
1211,6531.9,0
1212,5491.6,0
1213,5190,0
1214,5716.3,0
1215,5160,0
1216,5581,0
1217,5588,0
1218,6740.8,0
1219,6719.5,0
1220,8315.2,0
1221,7793.2,0
1222,9271.3,0
1223,8696.3,0
1224,10199.5,0
1225,9362.6,0
1226,10856.9,0
1227,10152.1,0
1228,11666.9,0
1229,11179.9,0
1230,12931.6,0
1231,6330.8,0
1232,3793.8,0
1233,448.4,0
1234,71.1,0
1235,1.3,0
1236,0,0
1237,52.5,0
1238,0,477.7
1239,0,374
1240,0,0
1241,0,0
1242,578.3,0
1243,1591,0
1244,2172,0
1245,2710.6,0
1246,3098,0
1247,10930.2,0
1248,13571.7,0
1249,12882,0
1250,14670.8,0
1251,13627.8,0
1252,15276.7,0
1253,14421.8,0
1254,16272.9,0
1255,7957.6,0
1256,5016,0
1257,1004.1,0
1258,382.4,0
1259,63.6,0
1260,0,85.8
1261,64.2,379.2
1262,0,627.4
1263,0,739.7
1264,0,638.3
1265,0,467.8
1266,183.4,0
1267,756.7,0
1268,1158.1,0
1269,1436.6,0
1270,1570,0
1271,4590.1,0
1272,5295.8,0
1273,4914,0
1274,5571.7,0
1275,5529.1,0
1276,6743.4,0
1277,6491.3,0
1278,7107.1,0
1279,3274.3,0
1280,1597.4,0
1281,0,0
1282,0,0
1283,0,1034.6
1284,0,1782.2
1285,0,1855.6
1286,0,890.9
1287,0,312.6
1288,0,0
1289,0,0
1290,0,0
1291,112.5,0
1292,280.6,0
1293,500,0
1294,681.1,0
1295,4119.3,0
1296,4224.5,0
1297,4685.7,0
1298,5423,0
1299,5545.2,0
1300,6684.9,0
1301,7318.5,0
1302,8305.6,0
1303,3471.8,0
1304,1978.4,0
1305,39.7,0
1306,0,0
1307,0,0
1308,0,140.2
1309,0,426.1
1310,0,1309.4
1311,0,1265.6
1312,0,253.5
1313,0,0
1314,116.7,0
1315,700.3,0
1316,1096.8,0
1317,1519.7,0
1318,1931.8,0
1319,8145.5,0
1320,9929.8,0
1321,11138.1,0
1322,12869.1,0
1323,13155.1,0
1324,14244,0
1325,13912.5,0
1326,14783.1,0
1327,6835.1,0
1328,4693.1,0
1329,2757.4,0
1330,2380,0
1331,2570.4,0
1332,1910.4,0
1333,2650.7,0
1334,2688.1,0
1335,2832.2,0
1336,3126.7,0
1337,3222.3,0
1338,4257.9,0
1339,10779.6,0
1340,12640.3,0
1341,13299.2,0
1342,15185.5,0
1343,14328.6,0
1344,15577.5,0
1345,14220.7,0
1346,15799.1,0
1347,14832.5,0
1348,16700.7,0
1349,14981.4,0
1350,16928.5,0
1351,15862.7,0
1352,15859.7,0
1353,12122.2,0
1354,11527,0
1355,9738,0
1356,10134.3,0
1357,8874,0
1358,9525.2,0
1359,7852,0
1360,8036.8,0
1361,9065.2,0
1362,11141.1,0
1363,10804.7,0
1364,12756.4,0
1365,12214.9,0
1366,14081.6,0
1367,13347.8,0
1368,14797,0
1369,13390.7,0
1370,14315,0
1371,12960.2,0
1372,14442.4,0
1373,13345.7,0
1374,14728.2,0
1375,7286.2,0
1376,5480.7,0
1377,1276.9,0
1378,401.4,0
1379,61.4,0
1380,0,0
1381,11.6,0
1382,0,0
1383,0,0
1384,0,0
1385,0,0
1386,1289.1,0
1387,2507.5,0
1388,2918.8,0
1389,3351,0
1390,3641.1,0
1391,9559.9,0
1392,11272.5,0
1393,11484.2,0
1394,12971.7,0
1395,12307.9,0
1396,13711.6,0
1397,13058.9,0
1398,14505.2,0
1399,7051.2,0
1400,5259.3,0
1401,1201.9,0
1402,199.1,0
1403,1.9,0
1404,0,0
1405,64.4,0
1406,0,0
1407,0,0
1408,0,0
1409,0,0
1410,665.4,0
1411,2249,0
1412,2957.6,0
1413,3513.8,0
1414,3796.2,0
1415,10478.4,0
1416,12384,0
1417,12550.3,0
1418,14088.4,0
1419,13628.4,0
1420,15185.2,0
1421,14510.2,0
1422,16103,0
1423,7771.1,0
1424,4895.4,0
1425,631.9,0
1426,38.4,0
1427,0,0
1428,0,11.2
1429,0,0
1430,0,0
1431,0,0
1432,0,0
1433,0,0
1434,38,0
1435,599.9,0
1436,913.2,0
1437,1285.9,0
1438,1434.9,0
1439,4569.6,0
1440,5526.3,0
1441,5639.3,0
1442,6908.8,0
1443,7660.4,0
1444,9478.5,0
1445,9441.4,0
1446,10503.9,0
1447,4421.9,0
1448,2081.6,0
1449,6.1,0
1450,0,0
1451,0,0
1452,0,674
1453,0,1083.9
1454,0,1823
1455,0,2298
1456,0,2788.8
1457,0,2664.2
1458,0,275.1
1459,0,0
1460,0,0
1461,68.5,0
1462,194.4,0
1463,1880.8,0
1464,2397.3,0
1465,3982.4,0
1466,4052.3,0
1467,4464.4,0
1468,5597.9,0
1469,6293.2,0
1470,7579.9,0
1471,2742.2,0
1472,1406.2,0
1473,0,0
1474,0,0
1475,0,6.5
1476,0,1026.8
1477,0,1358.1
1478,0,1717.6
1479,0,1679.9
1480,0,1721.1
1481,0,1475.5
1482,0,8.2
1483,78.9,0
1484,227.4,0
1485,385.5,0
1486,608.5,0
1487,4569.4,0
1488,5115.8,0
1489,6178.4,0
1490,7085.7,0
1491,6863.4,0
1492,7675.3,0
1493,7481.1,0
1494,8488.6,0
1495,3194.7,0
1496,2691.9,0
1497,1821.4,0
1498,1688.6,0
1499,1561.5,0
1500,1507.4,0
1501,2395.8,0
1502,2504.2,0
1503,2569.3,0
1504,2624.7,0
1505,2570.9,0
1506,3391.7,0
1507,8356,0
1508,9629.3,0
1509,9247.2,0
1510,10317.1,0
1511,9321,0
1512,10305.2,0
1513,9029.5,0
1514,9840.7,0
1515,8656.7,0
1516,9498.9,0
1517,8514.7,0
1518,9618.3,0
1519,8585.9,0
1520,7334.3,0
1521,4015.4,0
1522,2931,0
1523,2855.4,0
1524,2222.8,0
1525,1685.5,62.8
1526,1131.1,338.1
1527,1016.5,408
1528,1267.9,92.4
1529,2079.9,0
1530,2731.8,0
1531,3506.2,0
1532,3925,0
1533,5071,0
1534,5633.6,0
1535,6353.3,0
1536,6984.7,0
1537,7047.4,0
1538,8095.1,0
1539,8432.2,0
1540,9189.5,0
1541,9213.1,0
1542,10001.2,0
1543,4176.7,0
1544,2405,0
1545,50.6,0
1546,0,0
1547,0,0
1548,0,43.1
1549,0,309.6
1550,0,1128.5
1551,0,1128.1
1552,0,790.3
1553,0,31.3
1554,79.6,0
1555,648.5,0
1556,1046,0
1557,1365,0
1558,1642.1,0
1559,7606.2,0
1560,9132.7,0
1561,9698.9,0
1562,11165.4,0
1563,11419.8,0
1564,12782.6,0
1565,12721.6,0
1566,14081.1,0
1567,6305.7,0
1568,3585.3,0
1569,331,0
1570,1.4,0
1571,0,0
1572,0,0
1573,0,0
1574,0,0
1575,0,0
1576,0,0
1577,0,0
1578,196,0
1579,920.8,0
