Hours,HPHtgLd_W,HPClgLd_W
1599,0,6043.2
1600,0,5829
1601,0,5881.1
1602,0,3016.5
1603,0,1531.1
1604,0,1123.1
1605,0,673.8
1606,0,240.9
1607,0,0
1608,0,0
1609,0,0
1610,0,0
1611,0,0
1612,0,0
1613,0,0
1614,0,0
1615,0,0
1616,0,0
1617,0,895.2
1618,0,2735.2
1619,0,3146.4
1620,0,3886
1621,0,3516.1
1622,0,5122.5
1623,0,5956.9
1624,0,6541.6
1625,0,6737
1626,0,3615.1
1627,0,1440.8
1628,0,596.1
1629,0,130.3
1630,0,0
1631,0,0
1632,0,0
1633,14,0
1634,236.5,0
1635,577.1,0
1636,1058.1,0
1637,1443.2,0
1638,2615.4,0
1639,736.1,0
1640,322.5,0
1641,0,272.5
1642,0,1559
1643,0,2806.4
1644,0,3401.8
1645,0,3324.6
1646,0,4792.8
