Time (hr),Time (month),Tb (C),GHE ExFT (C)
667,0.896505376,1.996962465,-2.331235471
668,0.897849462,1.995314519,-2.332850858
669,0.899193548,1.993669069,-2.334463798
670,0.900537634,1.992026109,-2.336074298
671,0.90188172,1.990385629,-2.337682366
672,0.903225806,1.988747624,-2.339288009
673,0.904569892,1.987112085,-2.340891235
674,0.905913978,1.985479006,-2.342492049
675,0.907258065,1.983848378,-2.34409046
676,0.908602151,1.982220195,-2.345686475
677,0.909946237,1.980594449,-2.347280101
678,0.911290323,1.978971133,-2.348871345
679,0.912634409,1.97735024,-2.350460214
680,0.913978495,1.975731762,-2.352046715
681,0.915322581,1.974115693,-2.353630855
682,0.916666667,1.972502025,-2.355212642
683,0.918010753,1.970890752,-2.356792081
684,0.919354839,1.969281865,-2.358369181
685,0.920698925,1.967675359,-2.359943947
686,0.922043011,1.966071226,-2.361516387
687,0.923387097,1.964469459,-2.363086508
688,0.924731183,1.962870051,-2.364654316
689,0.926075269,1.961272996,-2.366219818
690,0.927419355,1.959678286,-2.367783021
691,0.928763441,1.958085915,-2.369343931
692,0.930107527,1.956495875,-2.370902556
693,0.931451613,1.954908161,-2.372458902
694,0.932795699,1.953322765,-2.374012975
695,0.934139785,1.95173968,-2.375564783
696,0.935483871,1.9501589,-2.377114331
697,0.936827957,1.948580419,-2.378661626
698,0.938172043,1.947004229,-2.380206675
699,0.939516129,1.945430324,-2.381749484
700,0.940860215,1.943858697,-2.38329006
701,0.942204301,1.942289342,-2.384828409
702,0.943548387,1.940722253,-2.386364537
703,0.944892473,1.939157422,-2.387898452
704,0.946236559,1.937594843,-2.389430158
705,0.947580645,1.936034511,-2.390959663
706,0.948924731,1.934476417,-2.392486973
707,0.950268817,1.932920557,-2.394012093
708,0.951612903,1.931366924,-2.395535031
709,0.952956989,1.929815511,-2.397055793
710,0.954301075,1.928266312,-2.398574384
711,0.955645161,1.926719321,-2.400090811
712,0.956989247,1.925174531,-2.40160508
713,0.958333333,1.923631937,-2.403117197
714,0.959677419,1.922091532,-2.404627168
715,0.961021505,1.92055331,-2.406135
716,0.962365591,1.919017264,-2.407640697
717,0.963709677,1.91748339,-2.409144267
718,0.965053763,1.91595168,-2.410645715
719,0.966397849,1.914422128,-2.412145047
720,0.967741935,1.912894729,-2.413642269
721,0.969086022,1.911369476,-2.415137387
722,0.970430108,1.909846364,-2.416630407
723,0.971774194,1.908325387,-2.418121334
724,0.97311828,1.906806537,-2.419610175
725,0.974462366,1.905289811,-2.421096935
726,0.975806452,1.903775201,-2.422581621
727,0.977150538,1.902262702,-2.424064237
728,0.978494624,1.900752308,-2.42554479
729,0.97983871,1.899244014,-2.427023285
730,0.981182796,1.897737812,-2.428499728
731,0.982526882,1.896233699,-2.429974125
732,0.983870968,1.894731667,-2.431446481
733,0.985215054,1.893231711,-2.432916801
734,0.98655914,1.891733826,-2.434385093
735,0.987903226,1.890238006,-2.43585136
736,0.989247312,1.888744245,-2.437315609
737,0.990591398,1.887252537,-2.438777845
738,0.991935484,1.885762877,-2.440238073
739,0.99327957,1.884275259,-2.4416963
740,0.994623656,1.882789678,-2.44315253
741,0.995967742,1.881306129,-2.444606769
742,0.997311828,1.879824605,-2.446059022
743,0.998655914,1.878345101,-2.447509295
744,1,1.876867612,-2.448957594
745,1.001488095,1.875392132,-2.450403922
746,1.00297619,1.873918656,-2.451848287
747,1.004464286,1.872447178,-2.453290692
748,1.005952381,1.870977693,-2.454731144
749,1.007440476,1.869510196,-2.456169648
750,1.008928571,1.868044681,-2.457606208
751,1.010416667,1.866581144,-2.459040831
752,1.011904762,1.865119577,-2.46047352
753,1.013392857,1.863659978,-2.461904282
754,1.014880952,1.862202339,-2.463333122
755,1.016369048,1.860746657,-2.464760045
756,1.017857143,1.859292925,-2.466185055
757,1.019345238,1.857841139,-2.467608158
758,1.020833333,1.856391292,-2.469029359
759,1.022321429,1.854943382,-2.470448664
760,1.023809524,1.853497401,-2.471866076
761,1.025297619,1.852053345,-2.473281601
762,1.026785714,1.850611209,-2.474695245
763,1.02827381,1.849170988,-2.476107012
764,1.029761905,1.847732676,-2.477516906
765,1.03125,1.846296269,-2.478924934
766,1.032738095,1.844861762,-2.480331099
767,1.03422619,1.84342915,-2.481735407
768,1.035714286,1.841998427,-2.483137863
769,1.037202381,1.840569589,-2.484538472
770,1.038690476,1.839142631,-2.485937237
771,1.040178571,1.837717547,-2.487334165
772,1.041666667,1.836294334,-2.48872926
773,1.043154762,1.834872986,-2.490122526
774,1.044642857,1.833453498,-2.491513969
775,1.046130952,1.832035865,-2.492903593
776,1.047619048,1.830620084,-2.494291403
777,1.049107143,1.829206148,-2.495677404
778,1.050595238,1.827794053,-2.4970616
779,1.052083333,1.826383794,-2.498443996
780,1.053571429,1.824975367,-2.499824597
781,1.055059524,1.823568766,-2.501203407
782,1.056547619,1.822163988,-2.50258043
783,1.058035714,1.820761027,-2.503955673
784,1.05952381,1.819359879,-2.505329138
785,1.061011905,1.817960539,-2.506700832
786,1.0625,1.816563002,-2.508070757
787,1.063988095,1.815167264,-2.509438919
788,1.06547619,1.813773321,-2.510805322
789,1.066964286,1.812381166,-2.512169971
790,1.068452381,1.810990798,-2.513532871
791,1.069940476,1.809602209,-2.514894025
792,1.071428571,1.808215397,-2.516253438
793,1.072916667,1.806830356,-2.517611114
794,1.074404762,1.805447082,-2.518967059
795,1.075892857,1.80406557,-2.520321276
796,1.077380952,1.802685816,-2.521673769
797,1.078869048,1.801307817,-2.523024544
798,1.080357143,1.799931566,-2.524373604
799,1.081845238,1.79855706,-2.525720953
800,1.083333333,1.797184294,-2.527066597
801,1.084821429,1.795813264,-2.528410539
802,1.086309524,1.794443966,-2.529752784
803,1.087797619,1.793076395,-2.531093336
804,1.089285714,1.791710547,-2.532432198
805,1.09077381,1.790346418,-2.533769376
806,1.092261905,1.788984003,-2.535104874
807,1.09375,1.787623298,-2.536438696
808,1.095238095,1.786264299,-2.537770845
809,1.09672619,1.784907001,-2.539101326
810,1.098214286,1.7835514,-2.540430144
811,1.099702381,1.782197493,-2.541757302
812,1.101190476,1.780845274,-2.543082805
813,1.102678571,1.779494741,-2.544406656
814,1.104166667,1.778145887,-2.54572886
815,1.105654762,1.77679871,-2.54704942
816,1.107142857,1.775453205,-2.548368342
817,1.108630952,1.774109369,-2.549685628
818,1.110119048,1.772767196,-2.551001283
819,1.111607143,1.771426683,-2.552315312
820,1.113095238,1.770087826,-2.553627717
821,1.114583333,1.768750621,-2.554938503
822,1.116071429,1.767415063,-2.556247674
823,1.117559524,1.766081149,-2.557555233
824,1.119047619,1.764748874,-2.558861186
825,1.120535714,1.763418236,-2.560165535
826,1.12202381,1.762089228,-2.561468285
827,1.123511905,1.760761849,-2.562769439
828,1.125,1.759436093,-2.564069002
829,1.126488095,1.758111957,-2.565366977
830,1.12797619,1.756789437,-2.566663368
831,1.129464286,1.755468528,-2.567958179
832,1.130952381,1.754149228,-2.569251414
833,1.132440476,1.752831531,-2.570543076
834,1.133928571,1.751515435,-2.57183317
835,1.135416667,1.750200935,-2.573121699
836,1.136904762,1.748888028,-2.574408667
837,1.138392857,1.74757671,-2.575694078
838,1.139880952,1.746266976,-2.576977935
839,1.141369048,1.744958823,-2.578260243
840,1.142857143,1.743652248,-2.579541004
841,1.144345238,1.742347246,-2.580820223
842,1.145833333,1.741043813,-2.582097903
843,1.147321429,1.739741947,-2.583374048
844,1.148809524,1.738441643,-2.584648662
845,1.150297619,1.737142897,-2.585921748
846,1.151785714,1.735845706,-2.58719331
847,1.15327381,1.734550067,-2.588463352
848,1.154761905,1.733255974,-2.589731877
849,1.15625,1.731963425,-2.590998888
850,1.157738095,1.730672417,-2.59226439
851,1.15922619,1.729382945,-2.593528386
852,1.160714286,1.728095005,-2.59479088
853,1.162202381,1.726808595,-2.596051874
854,1.163690476,1.72552371,-2.597311374
855,1.165178571,1.724240347,-2.598569381
856,1.166666667,1.722958503,-2.5998259
857,1.168154762,1.721678173,-2.601080934
858,1.169642857,1.720399354,-2.602334487
859,1.171130952,1.719122044,-2.603586561
860,1.172619048,1.717846237,-2.604837162
861,1.174107143,1.716571931,-2.606086291
862,1.175595238,1.715299122,-2.607333953
863,1.177083333,1.714027807,-2.608580151
864,1.178571429,1.712757982,-2.609824888
865,1.180059524,1.711489643,-2.611068167
866,1.181547619,1.710222788,-2.612309993
867,1.183035714,1.708957413,-2.613550368
868,1.18452381,1.707693514,-2.614789296
869,1.186011905,1.706431087,-2.616026781
870,1.1875,1.705170131,-2.617262824
871,1.188988095,1.70391064,-2.618497431
872,1.19047619,1.702652612,-2.619730604
873,1.191964286,1.701396044,-2.620962346
874,1.193452381,1.700140931,-2.622192662
875,1.194940476,1.698887271,-2.623421553
876,1.196428571,1.69763506,-2.624649024
877,1.197916667,1.696384295,-2.625875077
878,1.199404762,1.695134973,-2.627099716
879,1.200892857,1.69388709,-2.628322944
880,1.202380952,1.692640643,-2.629544765
881,1.203869048,1.691395629,-2.630765181
882,1.205357143,1.690152045,-2.631984196
883,1.206845238,1.688909886,-2.633201813
884,1.208333333,1.687669151,-2.634418035
885,1.209821429,1.686429835,-2.635632866
886,1.211309524,1.685191935,-2.636846308
887,1.212797619,1.683955449,-2.638058365
888,1.214285714,1.682720373,-2.639269039
889,1.21577381,1.681486704,-2.640478334
890,1.217261905,1.680254439,-2.641686254
891,1.21875,1.679023573,-2.642892801
892,1.220238095,1.677794106,-2.644097978
893,1.22172619,1.676566032,-2.645301788
894,1.223214286,1.67533935,-2.646504235
895,1.224702381,1.674114055,-2.647705321
896,1.226190476,1.672890145,-2.64890505
897,1.227678571,1.671667617,-2.650103424
898,1.229166667,1.670446468,-2.651300447
899,1.230654762,1.669226694,-2.652496122
900,1.232142857,1.668008292,-2.653690452
901,1.233630952,1.666791259,-2.654883439
902,1.235119048,1.665575593,-2.656075087
903,1.236607143,1.664361291,-2.657265399
904,1.238095238,1.663148348,-2.658454377
905,1.239583333,1.661936762,-2.659642025
906,1.241071429,1.660726531,-2.660828346
907,1.242559524,1.659517651,-2.662013342
908,1.244047619,1.658310118,-2.663197017
909,1.245535714,1.657103931,-2.664379373
910,1.24702381,1.655899087,-2.665560414
911,1.248511905,1.654695581,-2.666740142
912,1.25,1.653493411,-2.66791856
913,1.251488095,1.652292575,-2.669095671
914,1.25297619,1.65109307,-2.670271478
915,1.254464286,1.649894891,-2.671445984
916,1.255952381,1.648698037,-2.672619191
917,1.257440476,1.647502505,-2.673791103
918,1.258928571,1.646308291,-2.674961723
919,1.260416667,1.645115394,-2.676131052
920,1.261904762,1.643923809,-2.677299095
921,1.263392857,1.642733534,-2.678465853
922,1.264880952,1.641544566,-2.67963133
923,1.266369048,1.640356903,-2.680795529
924,1.267857143,1.639170541,-2.681958452
925,1.269345238,1.637985477,-2.683120102
926,1.270833333,1.63680171,-2.684280481
927,1.272321429,1.635619236,-2.685439593
928,1.273809524,1.634438051,-2.686597441
929,1.275297619,1.633258154,-2.687754026
930,1.276785714,1.632079542,-2.688909352
931,1.27827381,1.630902212,-2.690063422
932,1.279761905,1.62972616,-2.691216238
933,1.28125,1.628551385,-2.692367803
934,1.282738095,1.627378185,-2.693517824
935,1.28422619,1.626216654,-2.694656407
936,1.285714286,1.625056271,-2.695793864
937,1.287202381,1.623897078,-2.696930154
938,1.288690476,1.622739093,-2.698065261
939,1.290178571,1.621582326,-2.699199174
940,1.291666667,1.62042678,-2.700331889
941,1.293154762,1.619272456,-2.701463407
942,1.294642857,1.618119355,-2.702593726
943,1.296130952,1.616967476,-2.703722847
944,1.297619048,1.615816818,-2.704850771
945,1.299107143,1.614667381,-2.7059775
946,1.300595238,1.613519161,-2.707103033
947,1.302083333,1.612372159,-2.708227374
948,1.303571429,1.611226371,-2.709350524
949,1.305059524,1.610081797,-2.710472485
950,1.306547619,1.608938435,-2.711593258
951,1.308035714,1.607796282,-2.712712844
952,1.30952381,1.606655338,-2.713831247
953,1.311011905,1.6055156,-2.714948467
954,1.3125,1.604377066,-2.716064507
955,1.313988095,1.603239733,-2.717179369
956,1.31547619,1.6021036,-2.718293056
957,1.316964286,1.600968663,-2.71940557
958,1.318452381,1.599834921,-2.720516913
959,1.319940476,1.598702371,-2.721627086
960,1.321428571,1.597571011,-2.722736094
961,1.322916667,1.596440839,-2.723843937
962,1.324404762,1.595311852,-2.724950618
963,1.325892857,1.594184049,-2.72605614
964,1.327380952,1.593057426,-2.727160504
965,1.328869048,1.591931981,-2.728263713
966,1.330357143,1.590807712,-2.729365769
967,1.331845238,1.589684617,-2.730466675
968,1.333333333,1.588562693,-2.731566433
969,1.334821429,1.587441938,-2.732665045
970,1.336309524,1.58632235,-2.733762513
971,1.337797619,1.585203926,-2.734858841
972,1.339285714,1.584086664,-2.735954029
973,1.34077381,1.582970562,-2.73704808
974,1.342261905,1.581855617,-2.738140997
975,1.34375,1.580741827,-2.739232781
976,1.345238095,1.57962919,-2.740323436
977,1.34672619,1.578517703,-2.741412963
978,1.348214286,1.577407364,-2.742501365
979,1.349702381,1.576298171,-2.743588644
980,1.351190476,1.575190121,-2.744674801
981,1.352678571,1.574083213,-2.745759841
982,1.354166667,1.572977443,-2.746843764
983,1.355654762,1.57187281,-2.747926572
984,1.357142857,1.570769311,-2.749008269
985,1.358630952,1.569666944,-2.750088856
986,1.360119048,1.568565707,-2.751168336
987,1.361607143,1.567465598,-2.752246711
988,1.363095238,1.566366613,-2.753323982
989,1.364583333,1.565268752,-2.754400153
990,1.366071429,1.564172011,-2.755475225
991,1.367559524,1.563076389,-2.756549201
992,1.369047619,1.561981883,-2.757622082
993,1.370535714,1.560888491,-2.758693872
994,1.37202381,1.559796211,-2.759764572
995,1.373511905,1.558705041,-2.760834184
996,1.375,1.557614977,-2.761902711
997,1.376488095,1.556526019,-2.762970155
998,1.37797619,1.555438163,-2.764036518
999,1.379464286,1.554351407,-2.765101803
1000,1.380952381,1.553265749,-2.766166011
1001,1.382440476,1.552181186,-2.767229146
1002,1.383928571,1.551097717,-2.768291209
1003,1.385416667,1.55001534,-2.769352201
1004,1.386904762,1.548934052,-2.770412126
1005,1.388392857,1.547853852,-2.771470984
1006,1.389880952,1.546774738,-2.772528778
1007,1.391369048,1.545696707,-2.77358551
1008,1.392857143,1.544619758,-2.774641182
1009,1.394345238,1.543543888,-2.775695796
1010,1.395833333,1.542469095,-2.776749354
1011,1.397321429,1.541395378,-2.777801858
1012,1.398809524,1.540322732,-2.778853311
1013,1.400297619,1.539251158,-2.779903714
1014,1.401785714,1.538180652,-2.780953069
1015,1.40327381,1.537111213,-2.782001379
1016,1.404761905,1.536042838,-2.783048646
1017,1.40625,1.534975526,-2.784094872
1018,1.407738095,1.533909274,-2.785140058
1019,1.40922619,1.532844079,-2.786184207
1020,1.410714286,1.531779941,-2.787227321
1021,1.412202381,1.530716857,-2.788269401
1022,1.413690476,1.529654825,-2.789310451
1023,1.415178571,1.528593843,-2.790350471
1024,1.416666667,1.527533908,-2.791389464
1025,1.418154762,1.52647502,-2.792427432
1026,1.419642857,1.525417175,-2.793464377
1027,1.421130952,1.524360371,-2.794500301
1028,1.422619048,1.523304608,-2.795535206
1029,1.424107143,1.522249882,-2.796569094
1030,1.425595238,1.521196191,-2.797601966
1031,1.427083333,1.520143534,-2.798633825
1032,1.428571429,1.519091909,-2.799664674
1033,1.430059524,1.518041314,-2.800694512
1034,1.431547619,1.516991746,-2.801723344
1035,1.433035714,1.515943203,-2.80275117
1036,1.43452381,1.514895684,-2.803777993
1037,1.436011905,1.513849187,-2.804803814
1038,1.4375,1.51280371,-2.805828636
1039,1.438988095,1.51175925,-2.806852461
1040,1.44047619,1.510715806,-2.807875289
1041,1.441964286,1.509673375,-2.808897124
1042,1.443452381,1.508631957,-2.809917967
1043,1.444940476,1.507591548,-2.81093782
1044,1.446428571,1.506552148,-2.811956685
1045,1.447916667,1.505513753,-2.812974564
1046,1.449404762,1.504476362,-2.813991459
1047,1.450892857,1.503439974,-2.815007371
1048,1.452380952,1.502404586,-2.816022303
1049,1.453869048,1.501370196,-2.817036257
1050,1.455357143,1.500336802,-2.818049233
1051,1.456845238,1.499304403,-2.819061235
1052,1.458333333,1.498272997,-2.820072264
1053,1.459821429,1.497242581,-2.821082322
1054,1.461309524,1.496213154,-2.82209141
1055,1.462797619,1.495184714,-2.823099531
1056,1.464285714,1.494157259,-2.824106686
1057,1.46577381,1.493130788,-2.825112878
1058,1.467261905,1.492105297,-2.826118107
1059,1.46875,1.491080787,-2.827122377
1060,1.470238095,1.490057253,-2.828125688
1061,1.47172619,1.489034696,-2.829128043
1062,1.473214286,1.488013112,-2.830129443
1063,1.474702381,1.486992501,-2.83112989
1064,1.476190476,1.48597286,-2.832129386
1065,1.477678571,1.484954187,-2.833127933
1066,1.479166667,1.48393648,-2.834125532
1067,1.480654762,1.482919739,-2.835122185
1068,1.482142857,1.48190396,-2.836117895
1069,1.483630952,1.480889143,-2.837112663
1070,1.485119048,1.479875285,-2.83810649
1071,1.486607143,1.478862384,-2.839099378
1072,1.488095238,1.47785044,-2.84009133
1073,1.489583333,1.476839449,-2.841082346
1074,1.491071429,1.47582941,-2.84207243
1075,1.492559524,1.474820322,-2.843061581
1076,1.494047619,1.473812182,-2.844049803
1077,1.495535714,1.47280499,-2.845037096
1078,1.49702381,1.471798742,-2.846023463
1079,1.498511905,1.470793438,-2.847008906
1080,1.5,1.469789075,-2.847993425
1081,1.501488095,1.468785652,-2.848977024
1082,1.50297619,1.467783167,-2.849959702
1083,1.504464286,1.466781618,-2.850941463
1084,1.505952381,1.465781004,-2.851922308
1085,1.507440476,1.464781323,-2.852902238
1086,1.508928571,1.463782573,-2.853881256
1087,1.510416667,1.462784753,-2.854859362
1088,1.511904762,1.46178786,-2.855836559
1089,1.513392857,1.460791893,-2.856812849
1090,1.514880952,1.45979685,-2.857788232
1091,1.516369048,1.45880273,-2.858762711
1092,1.517857143,1.457809531,-2.859736287
1093,1.519345238,1.456817251,-2.860708963
1094,1.520833333,1.455825889,-2.861680739
1095,1.522321429,1.454835442,-2.862651617
1096,1.523809524,1.45384591,-2.863621599
1097,1.525297619,1.45285729,-2.864590687
1098,1.526785714,1.45186958,-2.865558882
1099,1.52827381,1.45088278,-2.866526186
1100,1.529761905,1.449896887,-2.8674926
1101,1.53125,1.448911901,-2.868458126
1102,1.532738095,1.447927818,-2.869422766
1103,1.53422619,1.446944638,-2.870386522
1104,1.535714286,1.445962358,-2.871349394
1105,1.537202381,1.444980978,-2.872311385
1106,1.538690476,1.444000496,-2.873272496
1107,1.540178571,1.443020909,-2.874232729
1108,1.541666667,1.442042217,-2.875192085
1109,1.543154762,1.441064417,-2.876150566
1110,1.544642857,1.440087509,-2.877108174
1111,1.546130952,1.439111489,-2.878064909
